source_type,category,subcategory,CO2_Mg,CH4_Mg,N2O_Mg,CN_Mg,notes,CO2_GgCO2e,CH4_GgCO2e,N2O_GgCO2e,total_GgCO2e,HFC_PFC_SF6_GgCO2e,hfc_data_gap,biogenic_co2,ipcc_sector,in_S,f_frac_central,f_frac_low,f_frac_high,e_frac_central,e_frac_low,e_frac_high,scope_note,S_F_E_central,S_E_only_central,S_F_only_central,S_only_central,F_only_central,F_E_only_central,E_only_central,uncovered_central,S_F_E_low,S_E_only_low,S_F_only_low,S_only_low,F_only_low,F_E_only_low,E_only_low,uncovered_low,S_F_E_high,S_E_only_high,S_F_only_high,S_only_high,F_only_high,F_E_only_high,E_only_high,uncovered_high,year,scenario,S_F_E_computed,S_E_only_computed,S_F_only_computed,S_only_computed,F_only_computed,F_E_only_computed,E_only_computed,uncovered_computed
AREA,Combustion_doméstica,,626298.9,359.5,34.3,331.4,Annex IV; leña (wood) dominant — biogenic CO2 included in inventory totals; CH4/N2O fossil,626.2989,10.066,9.0895,727.3141737288125,0.0,True,True,area_residential,True,0.27,0.17,0.4275,0.0,0.0,0.0,Domestic: S(stationary); ~70% biogenic wood CO2 not priced; LPG fraction in F; E=0,0.0,0.0,174.27268800000004,471.18171200000006,0.0,0.0,0.0,0.0,0.0,0.0,109.72724800000002,535.727152,0.0,0.0,0.0,0.0,0.0,0.0,275.931756,369.52264400000007,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,310.92680926906735,416.3873644597452,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,40.621372935249504,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2025,central,0.0,0.0,36.559235641724555,4.062137293524949,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,29.154548407664986,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2025,low,0.0,0.0,23.32363872613199,5.830909681532996,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,53.15735140784081,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2025,high,0.0,0.0,51.562630865605584,1.5947205422352255,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,41.027586664602,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2026,central,0.0,0.0,36.9248279981418,4.102758666460199,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,28.571457439511683,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2026,low,0.0,0.0,22.857165951609346,5.714291487902336,0.0,0.0,0.0,0.0
AREA,Combustion_industrial,,36326.1,1.1,0.2,1.4,Annex IV; area-source industrial combustion (small facilities not in fixed registry),36.3261,0.0308,0.053,55.01785870711523,0.0,True,False,area_industrial_small,True,0.9,0.8,0.97,0.0,0.0,0.0,Area industrial combustion: small facilities in S; below ETS threshold,0.0,0.0,32.76891,3.6409899999999986,0.0,0.0,0.0,0.0,0.0,0.0,29.127919999999996,7.281979999999997,0.0,0.0,0.0,0.0,0.0,0.0,35.31760299999999,1.0922970000000007,0.0,0.0,0.0,0.0,2026,high,0.0,0.0,53.36732294590177,1.6505357612134584,0.0,0.0,0.0,0.0
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,226.68522080597688,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.68522080597688
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,181.71679252961562,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.71679252961562
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,281.5522785429636,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5522785429636
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,227.81864691000675,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.81864691000675
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,178.99104064167142,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.99104064167142
AREA,Emisiones_ganaderas,,0.0,7663.7,0.0,0.0,Annex IV; livestock CH4 only,0.0,214.5836,0.0,288.5910855065377,0.0,True,False,afolu_livestock,False,0.0,0.0,0.0,0.0,0.0,0.0,Livestock CH4: exempt from state tax (agricultural); not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.5836,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.5910855065377
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,350.0955,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,250.423802364823,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.423802364823
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,484.61404908821027,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.61404908821027
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,350.0955,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,242.91108829387827,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.91108829387827
AREA,Quemas_agricolas,,337764.8,289.9,15.9,164.0,Annex IV; agricultural burning,337.7648,8.1172,4.213500000000001,499.1524705608566,0.0,True,False,afolu_burning,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0955,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.1524705608566
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,20.3085,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,11.551476673996481,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.551476673996481
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,34.73442685430516,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.73442685430516
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,20.3085,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,10.973902840296656,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.973902840296656
AREA,Incendios_forestales,,18348.3,45.4,2.6,7.0,Annex IV,18.3483,1.2712,0.689,36.471148197020426,0.0,True,True,afolu_fire,False,0.0,0.0,0.0,0.0,0.0,0.0,Ag burning / forest fires: exempt from state tax; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3085,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.471148197020426
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,128.00215227602766,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2025,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.00215227602766
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,97.42474346988644,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.42474346988644
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,158.4827925170909,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4827925170909
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,130.5621953215482,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2026,central,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.5621953215482
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,96.937619752537,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2026,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.937619752537
WASTE,Aguas_residuales_area,,0.0,3515.8,17.0,0.0,Annex IV; wastewater CH4/N2O; Cuadro 12 excludes from AREA total; treated as separate waste sector,0.0,98.4424,4.505,164.82210421777455,0.0,True,False,waste_wastewater,False,0.0,0.0,0.0,0.0,0.0,0.0,Wastewater (WASTE source): not in Morelos state tax scope; not in F or E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9474,2026,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.82210421777455
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,1012.7021376406996,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,1012.7021376406996,0.0,0.0,0.0
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,813.5966471161839,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,813.5966471161839,0.0,0.0,0.0
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,1190.0486985206733,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,1190.0486985206733,0.0,0.0,0.0
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,1027.89266970531,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,1027.89266970531,0.0,0.0,0.0
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,809.528663880603,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,809.528663880603,0.0,0.0,0.0
MOBILE,Automovel_particular,,846510.8,69.4,42.5,15.6,Annex IV; on-road private cars,846.5108,1.9432,11.2625,1225.7501594762934,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Automovel_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.7165000000001,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,1225.7501594762934,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,187.89239690177683,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,187.89239690177683,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,150.95122095234063,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,150.95122095234063,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,220.79651467490197,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,220.79651467490197,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,190.71078285530348,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,190.71078285530348,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,150.1964648475789,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2026,low,0.0,0.0,0.0,0.0,150.1964648475789,0.0,0.0,0.0
MOBILE,Taxi,,158793.3,6.6,2.0,0.8,Annex IV,158.7933,0.1848,0.53,227.42041011514902,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Taxi: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.50809999999998,0.0,0.0,0.0,2026,high,0.0,0.0,0.0,0.0,227.42041011514902,0.0,0.0,0.0
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,500.63536608884795,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2025,central,0.0,0.0,0.0,0.0,500.63536608884795,0.0,0.0,0.0
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,402.2063745481921,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2025,low,0.0,0.0,0.0,0.0,402.2063745481921,0.0,0.0,0.0
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,588.3077004611139,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2025,high,0.0,0.0,0.0,0.0,588.3077004611139,0.0,0.0,0.0
MOBILE,Camioneta_particular,,415846.8,39.4,30.4,4.6,Annex IV; private vans,415.8468,1.1032,8.056,508.14489658018067,0.0,True,False,mobile_road,False,1.0,1.0,1.0,0.0,0.0,0.0,Mobile Camioneta_particular: exempt from state tax; F=taxable fuels; E=0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.006,0.0,0.0,0.0,2026,central,0.0,0.0,0.0,0.0,508.14489658018067,0.0,0.0,0.0
